"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station"
"8819",,"Main St @ Edenfield Ave",,"42.370781","-71.19474",,,,
"882",,"Dorchester Ave @ Richmond St",,"42.27404","-71.06752",,,,
"8820",,"Main St @ Olney St",,"42.37138","-71.19635",,,,
"8821",,"Main St @ Copeland St",,"42.3731","-71.201759",,,,
"8822",,"Main St @ Wilmot St",,"42.373363","-71.202911",,,,
"8823",,"Main St @ Emerson Rd",,"42.373695","-71.20623",,,,
"8824",,"Main St @ Longfellow Rd",,"42.373783","-71.207397",,,,
"8825",,"Main St @ Warren St - Waltham Line",,"42.374619","-71.210152",,,,
"8826",,"Main St @ Beal Rd",,"42.375538","-71.212181",,,,
"8828",,"Main St opp Willow St",,"42.376682","-71.21656",,,,
"883",,"Dorchester Ave @ Richmond St",,"42.273994","-71.067657",,,,
"8830",,"Main St @ Rose Hill Way",,"42.377846","-71.220963",,,,
"8831",,"Main St @ Chamberlain Terr",,"42.377701","-71.226547",,,,
"8832",,"Main St @ Pleasant St",,"42.377552","-71.227936",,,,
"8833",,"Main St @ Craven Cir",,"42.377384","-71.229065",,,,
"88332",,"Main St @ Liberty St",,"42.376926","-71.23288",,,,
"88333",,"Carter St opp Commuter Rail Station",,"42.374657","-71.235374",,,,
"88334",,"691 Main St",,"42.376263","-71.237816",,,,
"88335",,"Main St @ Exchange St",,"42.376282","-71.240173",,,,
"88336",,"Main St @ Fiske St",,"42.376328","-71.243713",,,,
"88337",,"Main St @ Hammond St",,"42.376369","-71.246666",,,,
"88339",,"South St @ Weston St",,"42.37574","-71.250259",,,,
"88340",,"South St @ Bedford St",,"42.37154","-71.250206",,,,
"88342",,"South St @ Shakespeare Rd",,"42.368408","-71.251266",,,,
"88344",,"South St @ Brandeis University",,"42.364399","-71.25856",,,,
"88345",,"South St @ Turner St",,"42.361805","-71.260887",,,,
"88346",,"Sunnyside St @ South St",,"42.359852","-71.262337",,,,
"884",,"Summer St @ E 1st St",,"42.338295","-71.035423",,,,
"8841",,"Main St @ Palmer St",,"42.376381","-71.250076",,,,
"8842",,"Main St @ Prospect Hill Rd",,"42.376366","-71.25235",,,,
"8843",,"Main St @ Lunda St",,"42.376392","-71.255203",,,,
"8844",,"Main St @ Malone St",,"42.376431","-71.2575",,,,
"8845",,"Main St @ Edgehill Rd",,"42.376446","-71.258888",,,,
"8846",,"Main St @ Hill Rd",,"42.376499","-71.261024",,,,
"8847",,"Main St opp Cutting Ln",,"42.376606","-71.26384",,,,
"8848",,"Main St @ Stow St",,"42.376678","-71.26561",,,,
"8849",,"Stow St @ Tavern Rd",,"42.374577","-71.263",,,,
"885",,"Summer St @ E 1st St",,"42.33823","-71.035545",,,,
"8850",,"Tavern Rd @ Weston St",,"42.373058","-71.263596",,,,
"8851",,"East 1st St @ M St",,"42.338127","-71.033203",,,,
"8852",,"Main St @ N Maple St",,"42.519444","-71.158318",,,,
"8853",,"1076 Main St",,"42.518456","-71.159424",,,,
"8854",,"1032 Main St opp Wheeling St",,"42.517166","-71.160713",,,,
"8855",,"Main St @ Mountain St",,"42.514439","-71.16098",,,,
"8856",,"Main St @ Altavesta Circle",,"42.511265","-71.161461",,,,
"8857",,"940 Main St",,"42.510426","-71.161545",,,,
"8858",,"Main St @ Nichols St",,"42.509315","-71.161163",,,,
"88591",,"School St @ Vet Memorial Senior Center",,"42.505013","-71.147636",,,,
"886",,"L St @ Broadway",,"42.335781","-71.035362",,,,
"8860",,"Elm St @ Traverse St",,"42.507011","-71.161835",,,,
"8861",,"Elm St @ Ward St",,"42.505024","-71.162552",,,,
"88618",,"Washington St @ Polley Ln",,"42.154766","-71.221992",,,,
"8862",,"Elm St @ West St",,"42.503769","-71.161606",,,,
"8863",,"Elm St @ Monument",,"42.501694","-71.159019",,,,
"8864",,"Main St @ Middlesex Canal Pk",,"42.496941","-71.156036",,,,
"8865",,"Main St opp Capozzi Cir",,"42.494179","-71.155281",,,,
"8866",,"Main St @ Eaton Ave",,"42.492447","-71.154449",,,,
"8867",,"646 Main St",,"42.489162","-71.152847",,,,
"8868",,"Main St @ Charles St",,"42.486729","-71.151978",,,,
"8869",,"Main St @ Kilby St",,"42.485508","-71.152184",,,,
"8870",,"466 Main St opp Union St",,"42.481617","-71.150856",,,,
"888",,"Summer St @ Melcher St",,"42.350452","-71.050865",,,,
"889",,"Summer St opp WTC Ave",,"42.34726","-71.044151",,,,
"89",,"Massachusetts Ave @ St Botolph St",,"42.342205","-71.083931",,,,
"890",,"Summer St @ WTC Ave",,"42.34737","-71.044144",,,,
"8901",,"Bacon St @ School St",,"42.378544","-71.242401",,,,
"8904",,"Bacon St @ Varnum Pk",,"42.384804","-71.241089",,,,
"8905",,"Bacon St opp Greenwood Ln",,"42.386475","-71.240555",,,,
"8906",,"Bacon St opp Clark Ln",,"42.38781","-71.24012",,,,
"8907",,"Lexington St opp Lincoln St",,"42.390945","-71.238815",,,,
"8908",,"Lexington St opp Curve St",,"42.393147","-71.237587",,,,
"8909",,"Lexington St @ Stanley Rd",,"42.394562","-71.236809",,,,
"891",,"Summer St opp Melcher St",,"42.350559","-71.050865",,,,
"8910",,"617 Lexington St - Waltham HS",,"42.396557","-71.235695",,,,
"8911",,"Opp 680 Lexington St",,"42.398575","-71.234398",,,,
"8912",,"Lexington St opp College Farm Rd",,"42.399727","-71.2342",,,,
"8913",,"Lake St @ Lexington St",,"42.402203","-71.234245",,,,
"8914",,"Lake St opp Nutting Rd",,"42.402428","-71.235603",,,,
"8915",,"Lake St @ Indian Rd",,"42.403255","-71.238312",,,,
"8916",,"Lake St @ Princeton Ave",,"42.40414","-71.242249",,,,
"8918",,"Lake St @ Hibiscus Ave",,"42.405033","-71.247917",,,,
"8919",,"Lake St @ Lincoln St",,"42.405567","-71.249527",,,,
"892",,"Summer St @ Dorchester Ave",,"42.351604","-71.052933",,,,
"8920",,"Lincoln St @ Graymore Rd",,"42.40773","-71.252106",,,,
"8921",,"Lincoln St @ Silver Hill Ln",,"42.409546","-71.25367",,,,
"8922",,"Lincoln St @ Smith St",,"42.410641","-71.254868",,,,
"8923",,"Smith St @ Loretta Rd",,"42.411854","-71.25412",,,,
"8924",,"Smith St @ Trapelo Rd",,"42.41431","-71.253433",,,,
"8925",,"Trapelo Rd opp Berkley St",,"42.413666","-71.249931",,,,
"8926",,"Trapelo Rd @ Outlook Rd",,"42.413219","-71.247078",,,,
"8928",,"Trapelo Rd @ Grove Rd",,"42.412369","-71.241547",,,,
"8929",,"Trapelo Rd @ Hardy Pond Rd",,"42.411961","-71.239311",,,,
"8930",,"1042 Trapelo Rd",,"42.410938","-71.233894",,,,
"89301",,"976 Lexington St",,"42.408794","-71.234444",,,,
"8931",,"Lexington St opp Brookway Rd",,"42.404331","-71.234146",,,,
"8932",,"Lake St @ Seminole Ave",,"42.404728","-71.246124",,,,
"89339",,"59 South St",,"42.373825","-71.250023",,,,
"8940",,"River St @ Perkins Ave",,"42.255047","-71.128098",,,,
"8941",,"River St @ Winslow St",,"42.253006","-71.130157",,,,
"89410",,"River St @ Reservation Rd",,"42.252098","-71.131073",,,,
"89411",,"River St @ Church St",,"42.248692","-71.131523",,,,
"89412",,"Opposite 1608 River St",,"42.247437","-71.134827",,,,
"89413",,"Neponset Valley Pkwy @ River St",,"42.244869","-71.135986",,,,
"89414",,"River St @ Turtle Pond Pkwy",,"42.246578","-71.136223",,,,
"8942",,"Reservation Rd @ River St",,"42.252373","-71.131004",,,,
"8943",,"229 Reservation Rd opp Thompson St",,"42.253635","-71.132065",,,,
"8944",,"Reservation Rd @ Brainard St",,"42.254322","-71.13382",,,,
"8946",,"Alwin St @ Stonehill Rd",,"42.253868","-71.140106",,,,
"8947",,"Alwin St opp Leighton Rd",,"42.253765","-71.142082",,,,
"8948",,"Alwin St @ Dedham Pkwy",,"42.25465","-71.143433",,,,
"8949",,"Dedham Pkwy opp Georgetown Dr",,"42.255451","-71.143059",,,,
"8950",,"Dedham Pkwy @ Turtle Pond Pkwy",,"42.258308","-71.140144",,,,
"8951",,"302 Turtle Pond Pkwy",,"42.255257","-71.138184",,,,
"8952",,"Turtle Pond Pkwy @ Alwin St",,"42.253956","-71.139",,,,
"8953",,"Turtle Pond Pkwy @ Vernon St",,"42.251827","-71.139427",,,,
"8954",,"Turtle Pond Pkwy @ Christy Lane Dr",,"42.249046","-71.139259",,,,
"8955",,"River St @ Turtle Pond Pkwy",,"42.246407","-71.136299",,,,
"8958",,"Readville St opp Waterloo St",,"42.243477","-71.134041",,,,
"8959",,"Readville St @ Norton St",,"42.24202","-71.134697",,,,
"8960",,"Readville St @ Como Rd",,"42.240154","-71.135796",,,,
"89606",,"Totten Pond Rd @ Pond End Rd",,"42.390583","-71.241043",,,,
"89607",,"Totten Pond Rd @ Rondo Ln",,"42.391533","-71.2425",,,,
"89608",,"Totten Pond Rd @ Craig Ln",,"42.39537","-71.247955",,,,
"89609",,"Totten Pond Rd @ Glen St",,"42.397156","-71.250824",,,,
"8961",,"Readville St @ W Milton St",,"42.238266","-71.135681",,,,
"89610",,"Totten Pond Rd @ Third Ave",,"42.396988","-71.259361",,,,
"89612",,"175 Wyman St",,"42.402096","-71.258858",,,,
"89613",,"Opp 404 Wyman St",,"42.406982","-71.256561",,,,
"89617",,"238 Washington St opp May St",,"42.158947","-71.218376",,,,
"89618",,"Washington St @ Pilgrim Way",,"42.151741","-71.22464",,,,
"89619",,"Washington St opp Washington Green",,"42.157249","-71.219803",,,,
"8962",,"W Milton St @ Pine Ave",,"42.239109","-71.138245",,,,
"8963",,"W Milton St @ W Milton Pl",,"42.239906","-71.140686",,,,
"8964",,"W Milton St @ Ernest Ave",,"42.240814","-71.14341",,,,
"8970",,"River St opp Neponset Valley Pkwy",,"42.24511","-71.13636",,,,
"8971",,"1799 River St opp Norton St",,"42.244068","-71.138245",,,,
"8973",,"River St opp Vallaro Rd",,"42.243313","-71.140099",,,,
"8975",,"River St @ Solaris Rd",,"42.243084","-71.143234",,,,
"899",,"Kenmore Station Busway",,"42.348949","-71.095169",,,,"place-kencl"
"8993",,"Brookline Ave opp Newbury St",,"42.348358","-71.097427",,,,
"90",,"Massachusetts Ave @ Westland Ave",,"42.343304","-71.085655",,,,
"900",,"Watertown Yard",,"42.364429","-71.18589",,,,
"9000",,"Sylvan St @ Kimball St",,"42.43993","-71.054527",,,,
"9001",,"Sylvan St @ Blantyre Rd",,"42.43943","-71.051857",,,,
"9002",,"Sylvan St @ Gilbert St",,"42.439362","-71.050522",,,,
"9003",,"Sylvan St @ Lebanon St",,"42.439404","-71.048294",,,,
"9006",,"Lebanon St @ Bratley St",,"42.442791","-71.051559",,,,
"9008",,"Lebanon St @ Forest St",,"42.443386","-71.054695",,,,
"9009",,"Lebanon St @ Hopkins St",,"42.444065","-71.055794",,,,
"901",,"Galen St @ Eliot St",,"42.362228","-71.185951",,,,
"9011",,"Lebanon St @ Sylvan St",,"42.447697","-71.057938",,,,
"9012",,"Park St @ Lebanon St",,"42.449272","-71.059105",,,,
"9013",,"Linwood Ave opp Gibbons St",,"42.45002","-71.05983",,,,
"9014",,"Linwood Ave @ Norris Ct",,"42.451199","-71.060913",,,,
"9018",,"Salem St opp Wescott St",,"42.434578","-71.033821",,,,
"9019",,"68 Hunting St opp Hunting Playground",,"42.434155","-71.035965",,,,
"902",,"Galen St @ Boyd St",,"42.360023","-71.185448",,,,
"9020",,"Hunting St @ Salem St",,"42.434284","-71.038658",,,,
"9021",,"Salem St @ Home St - Broadway Sq",,"42.434139","-71.039413",,,,
"9023",,"Salem St @ Stanton St",,"42.433964","-71.042114",,,,
"9024",,"769 Salem St",,"42.433929","-71.043274",,,,
"9025",,"Salem St @ Lebanon St",,"42.43362","-71.046021",,,,
"9026",,"Salem St @ Rockwell St",,"42.432781","-71.048241",,,,
"9028",,"Pleasant St opp Russell St",,"42.426788","-71.079559",,,,
"9029",,"Highland Ave @ Pleasant St",,"42.426407","-71.081108",,,,
"903",,"Washington St @ Bacon St",,"42.357147","-71.185944",,,,
"9030",,"Highland Ave @ Charles St",,"42.4249","-71.080879",,,,
"9031",,"400 Centre St",,"42.356171","-71.18425",,,,
"90311",,"Dorchester Ave @ Melvinside Ter",,"42.311871","-71.057518",,,,
"9032",,"Highland Ave @ Emarld St",,"42.421787","-71.080231",,,,
"9033",,"Highland Ave @ Thacher St",,"42.420429","-71.079979",,,,
"9034",,"Highland Ave @ Oakland St",,"42.418686","-71.079926",,,,
"9035",,"Highland Ave @ Medford St",,"42.417789","-71.079941",,,,
"9036",,"Highland Ave @ Devir St",,"42.415977","-71.079735",,,,
"9037",,"Highland Ave @ Middlesex Ave",,"42.414627","-71.07959",,,,
"9038",,"Middlesex Ave @ First St",,"42.411427","-71.079277",,,,
"9039",,"Middlesex Ave @ Third St",,"42.409657","-71.07991",,,,
"904",,"Park St @ Elmwood St",,"42.35545","-71.182358",,,,
"9040",,"Riverside Ave @ Middlesex Ave",,"42.40889","-71.08033",,,,
"9041",,"Riverside Ave @ Fellsway",,"42.40966","-71.084198",,,,
"9042",,"Fellsway @ Riverside Ave",,"42.409595","-71.084641",,,,
"9043",,"Fellsway @ Wellington Circle Shopping Ctr",,"42.405857","-71.082382",,,,
"9045",,"Fellsway @ Bradbury Ave",,"42.407864","-71.082878",,,,
"9047",,"Riverside Ave @ Middlesex Ave",,"42.408787","-71.080276",,,,
"9048",,"Middlesex Ave @ Third St",,"42.410198","-71.07959",,,,
"9049",,"Middlesex Ave @ First St",,"42.411461","-71.07914",,,,
"905",,"Tremont St opp Hibbard Rd",,"42.354744","-71.181229",,,,
"9050",,"Middlesex Ave @ Highland Ave - Townline Plaza",,"42.414635","-71.07946",,,,
"9051",,"41 Highland Ave opp Devir St",,"42.415878","-71.079597",,,,
"9052",,"Highland Ave @ Medford St",,"42.417576","-71.079803",,,,
"9053",,"Highland Ave @ Oakland St",,"42.418732","-71.079796",,,,
"9054",,"Highland Ave @ Thatcher St",,"42.420273","-71.079826",,,,
"9055",,"Highland Ave @ Adams St",,"42.421635","-71.080078",,,,
"9056",,"Highland Ave @ Charles St",,"42.42329","-71.080429",,,,
"9057",,"Highland Ave @ Wentworth St",,"42.425186","-71.080803",,,,
"9058",,"Highland Ave @ Pleasant St",,"42.426476","-71.080986",,,,
"906",,"Tremont St @ Waverly Ave",,"42.354053","-71.179108",,,,
"9060",,"Salem St @ Maplewood St",,"42.433559","-71.045898",,,,
"9061",,"Salem St @ Spruce St",,"42.433826","-71.04351",,,,
"90618",,"Washington St @ Morse St",,"42.149487","-71.226662",,,,
"90620",,"Washington St @ School St",,"42.218891","-71.188248",,,,
"90621",,"Washington St @ Marshall St",,"42.214417","-71.190033",,,,
"90622",,"Xaverian Brothers HS",,"42.213688","-71.196434",,,,
"9063",,"Salem St @ Broadway - Broadway Sq",,"42.434147","-71.038857",,,,
"9067",,"Salem St @ Bellavale St",,"42.434628","-71.031769",,,,
"9068",,"Salem St @ Brentwood St",,"42.436378","-71.027039",,,,
"9069",,"Salem St @ Revere St",,"42.437271","-71.025459",,,,
"907",,"Tremont St @ Pembroke St",,"42.353004","-71.176888",,,,
"9070",,"Salem St @ Lynn St",,"42.436073","-71.02169",,,,
"9071",,"Warren St @ Melrose St",,"42.468811","-71.074234",,,,
"9073",,"Franklin St @ Warren St",,"42.469479","-71.073593",,,,
"9074",,"Franklin St opp Greenwood St",,"42.4687","-71.069633",,,,
"9075",,"Franklin St @ Ashland St",,"42.468189","-71.066185",,,,
"9076",,"Franklin St @ Albion St",,"42.467545","-71.063889",,,,
"9077",,"Porter St @ Rowe St",,"42.460732","-71.061882",,,,
"9078",,"Porter St @ Bellevue Ave",,"42.461246","-71.058281",,,,
"9079",,"Porter St @ Garfield Rd",,"42.461704","-71.055168",,,,
"908",,"Tremont St @ Marlboro St",,"42.352325","-71.175529",,,,
"9080",,"Porter St @ Moreland Rd",,"42.462337","-71.051186",,,,
"9081",,"Porter St @ East St",,"42.462475","-71.050438",,,,
"9082",,"82 East St",,"42.461231","-71.049667",,,,
"9083",,"East St @ Enmore Rd",,"42.459694","-71.049026",,,,
"9084",,"East St @ Upham St",,"42.459049","-71.048737",,,,
"9085",,"Upham St @ Highview Ave",,"42.45903","-71.047951",,,,
"9086",,"Waverly Ave @ First St",,"42.458103","-71.046814",,,,
"9087",,"Waverly Ave @ Laurel St",,"42.456455","-71.046341",,,,
"9088",,"Laurel St @ Highview Ave",,"42.45623","-71.047546",,,,
"9089",,"184 Laurel St",,"42.456039","-71.04879",,,,
"909",,"Tremont St @ Cufflin St",,"42.35157","-71.173973",,,,
"9090",,"166 Laurel St",,"42.45583","-71.050148",,,,
"9091",,"Laurel St @ Sixth St",,"42.455551","-71.051933",,,,
"9092",,"344 Grove St opp Goss Ave",,"42.454586","-71.052361",,,,
"9093",,"328 Grove St opp Florence Ave",,"42.454449","-71.053284",,,,
"9095",,"292 Grove St opp Argyle St",,"42.454178","-71.055061",,,,
"9096",,"Grove St @ Gooch St",,"42.453869","-71.056808",,,,
"9097",,"Grove St @ Lebanon St",,"42.453609","-71.059563",,,,
"9098",,"Grove St opp Linwood Ave",,"42.453346","-71.063499",,,,
"9099",,"Grove St @  Walnut St",,"42.453243","-71.064873",,,,
"91",,"Massachusetts Ave @ Clearway St",,"42.345345","-71.086739",,,,
"910",,"Tremont St @ Tremont Pl",,"42.350834","-71.17244",,,,
"9100",,"Grove St @ Main St",,"42.453186","-71.066338",,,,
"9101",,"Winthrop St @ Winford Way",,"42.433804","-71.131744",,,,
"9102",,"713 Winthrop St opp Robinson Rd",,"42.435448","-71.132187",,,,
"9103",,"Main St @ Town Way",,"42.437443","-71.132645",,,,
"9104",,"Main St @ Highland Ave",,"42.439152","-71.133057",,,,
"9105",,"Main St @ Everell Rd",,"42.442127","-71.135643",,,,
"9106",,"Main St @ Marshall Rd",,"42.443214","-71.134857",,,,
"9107",,"Main St @ Chestnut St",,"42.444786","-71.134483",,,,
"9108",,"Main St @ Prospect St",,"42.44725","-71.13398",,,,
"9109",,"Main St @ Fairview Terr",,"42.449245","-71.134094",,,,
"911",,"Tremont St @ Tip Top St",,"42.350189","-71.170723",,,,
"9110",,"Laraway Rd @ Winchester Ctr",,"42.451935","-71.137695",,,,
"9111",,"Main St @ Vine St",,"42.454636","-71.137711",,,,
"9113",,"Main St @ Lake Ave",,"42.457123","-71.138313",,,,
"9114",,"757 Main St",,"42.459225","-71.139961",,,,
"9115",,"Main St opp Richardson St",,"42.460911","-71.140854",,,,
"9116",,"955 Main St",,"42.462975","-71.14373",,,,
"9117",,"995 Main St",,"42.464584","-71.145103",,,,
"9118",,"Main St @ Cranes Ct",,"42.467113","-71.14682",,,,
"9119",,"Main St @ Vining Ct",,"42.469204","-71.148605",,,,
"912",,"Tremont St @ Washington St",,"42.35059","-71.168488",,,,
"9120",,"Main St @ Richardson St",,"42.471039","-71.149956",,,,
"9121",,"Main St @ Fowle St",,"42.472454","-71.149956",,,,
"9122",,"Main St @ Green St",,"42.474766","-71.149605",,,,
"9123",,"275 Main St",,"42.4772","-71.150711",,,,
"9124",,"Main St @ Montvale Ave",,"42.478985","-71.151588",,,,
"9125",,"Common St @ Woburn City Hall",,"42.479145","-71.152046",,,,
"9127",,"Main St @ Everett St",,"42.48106","-71.150864",,,,
"9128",,"Main St @ Manning St",,"42.485916","-71.151863",,,,
"9129",,"Main St @ Mishawum Rd",,"42.487904","-71.152084",,,,
"913",,"Washington St @ Breck Ave",,"42.350475","-71.167435",,,,
"9130",,"Main St @ Page Pl",,"42.490047","-71.153076",,,,
"9131",,"Main St @ Eaton Ave",,"42.49231","-71.15416",,,,
"91317",,"Huntington Ave @ Gainsborough St",,"42.341259","-71.08651",,,,
"9133",,"Main St @ Fisher Terr",,"42.497456","-71.155907",,,,
"9134",,"Elm St @ Monument",,"42.501804","-71.159004",,,,
"9135",,"31 Elm St",,"42.503872","-71.161552",,,,
"9136",,"53 Elm St",,"42.505333","-71.16246",,,,
"9137",,"73 Elm St opp Traverse St",,"42.506809","-71.161827",,,,
"9139",,"Main St @ Nichols St E",,"42.509209","-71.160858",,,,
"91391",,"Huntington Ave @ Longwood Ave",,"42.33606","-71.10025",,,,
"914",,"Washington St opp Montfern Ave",,"42.349976","-71.164871",,,,
"9140",,"949 Main St",,"42.511032","-71.161339",,,,
"9142",,"979 Main St",,"42.51453","-71.160774",,,,
"9143",,"Main St @ Wheeling Ave",,"42.517109","-71.160477",,,,
"9144",,"1075 Main St",,"42.518349","-71.159233",,,,
"9145",,"Winthrop St @ Playstead Rd",,"42.431431","-71.131157",,,,
"9146",,"578 Winthrop St.",,"42.42976","-71.129791",,,,
"9147",,"Winthrop St @ Brooks St - Medford HS",,"42.427349","-71.125916",,,,
"9149",,"Winthrop St @ Exeter St",,"42.425362","-71.123085",,,,
"915",,"Washington St @ Langley Rd",,"42.349094","-71.163406",,,,
"9150",,"Winthrop St @ Suffolk St",,"42.423733","-71.120979",,,,
"9151",,"121 Riverside Ave - Senior Housing",,"42.416595","-71.104874",,,,
"9152",,"163 Riverside Ave",,"42.415611","-71.102577",,,,
"9153",,"Riverside Ave @ Marine St",,"42.41468","-71.100883",,,,
"9154",,"Riverside Ave @ Maverick St",,"42.413456","-71.098312",,,,
"9155",,"Riverside Ave @ Foster Ct",,"42.41264","-71.096527",,,,
"9156",,"Riverside Ave @ Light Guard Dr",,"42.411655","-71.094284",,,,
"9157",,"Riverside Ave @ Rockwell Ave",,"42.41116","-71.092979",,,,
"9158",,"Riverside Ave @ Locust St",,"42.41098","-71.09182",,,,
"9159",,"Riverside Ave @ Hall St",,"42.411007","-71.089813",,,,
"916",,"Washington St @ Lake St",,"42.348862","-71.16024",,,,
"9160",,"Riverside Ave @ Commercial St",,"42.410999","-71.087959",,,,
"9161",,"Riverside Ave @ Fellsway",,"42.409813","-71.085083",,,,
"91618",,"624 Washington St opp Bird Middle School",,"42.145821","-71.229965",,,,
"91619",,"Upland Woods",,"42.211277","-71.192619",,,,
"9162",,"Riverside Ave @ Fellsway",,"42.409924","-71.085091",,,,
"9163",,"Riverside Ave opp Commercial St",,"42.411095","-71.088028",,,,
"9164",,"Riverside Ave opp Hall St",,"42.411106","-71.089569",,,,
"9165",,"350 Riverside Ave",,"42.411404","-71.093445",,,,
"9167",,"Riverside Ave @ Hunewill Ave",,"42.41227","-71.095421",,,,
"9168",,"Riverside Ave @ Carolina St",,"42.412724","-71.096481",,,,
"9169",,"Riverside Ave @ Pembroke St",,"42.413555","-71.098289",,,,
"917",,"Washington St @ Foster St",,"42.349045","-71.157295",,,,
"9170",,"Riverside Ave @ Park St",,"42.414787","-71.100883",,,,
"9171",,"Riverside Ave @ Pleasant St",,"42.415726","-71.10257",,,,
"9172",,"116 Riverside Ave",,"42.416782","-71.105118",,,,
"9174",,"Winthrop St @ Lawrence Rd",,"42.423897","-71.120865",,,,
"9175",,"Winthrop St @ Woodside Ave",,"42.425518","-71.122963",,,,
